Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit
1793,CA-2014-120474,2014-12-01,2014-12-03,First Class,RP-19390,Consumer,53711,OFF-AR-10000475,46.64,4,0.0,12.592800000000004
1794,CA-2014-104773,2014-12-08,2014-12-13,Standard Class,TB-21175,Corporate,77041,OFF-ST-10000777,60.416,2,0.2,6.0416000000000025
1795,CA-2016-140774,2016-09-05,2016-09-10,Standard Class,BE-11455,Home Office,66062,OFF-AR-10004022,107.94,3,0.0,26.984999999999992
1796,US-2017-139465,2017-08-27,2017-08-30,First Class,MR-17545,Home Office,10024,OFF-ST-10002352,63.84,8,0.0,16.598399999999998
1797,US-2017-139465,2017-08-27,2017-08-30,First Class,MR-17545,Home Office,10024,TEC-PH-10000455,347.96999999999997,3,0.0,100.91129999999997
1798,US-2017-139465,2017-08-27,2017-08-30,First Class,MR-17545,Home Office,10024,OFF-BI-10003910,37.008,6,0.2,11.565
1799,CA-2016-100965,2016-07-07,2016-07-11,Standard Class,RM-19375,Consumer,95123,FUR-FU-10003039,215.65,5,0.0,73.321
1800,CA-2016-121034,2016-08-08,2016-08-10,Second Class,JF-15565,Consumer,75081,OFF-FA-10000585,11.168000000000001,4,0.2,3.6295999999999995
1801,CA-2016-121034,2016-08-08,2016-08-10,Second Class,JF-15565,Consumer,75081,OFF-PA-10001994,53.952000000000005,3,0.2,17.534399999999998
1802,CA-2016-149461,2016-11-13,2016-11-19,Standard Class,AS-10135,Home Office,98002,FUR-FU-10004270,4.18,1,0.0,1.5048
1803,CA-2017-158379,2017-09-22,2017-09-26,Second Class,JA-15970,Consumer,19134,OFF-BI-10002498,5.607000000000001,1,0.7,-4.2987
1804,CA-2017-158379,2017-09-22,2017-09-26,Second Class,JA-15970,Consumer,19134,OFF-SU-10002881,4663.736000000001,7,0.2,-1049.3406
1805,CA-2017-158379,2017-09-22,2017-09-26,Second Class,JA-15970,Consumer,19134,TEC-AC-10002926,79.98400000000001,2,0.2,22.995400000000004
1806,US-2016-116729,2016-12-25,2016-12-28,First Class,GK-14620,Corporate,90049,TEC-PH-10002200,2575.944,7,0.2,257.5944000000003
1807,US-2016-116729,2016-12-25,2016-12-28,First Class,GK-14620,Corporate,90049,OFF-PA-10002005,45.36,7,0.0,21.772800000000004
1808,US-2016-116729,2016-12-25,2016-12-28,First Class,GK-14620,Corporate,90049,TEC-AC-10001465,254.24,7,0.0,76.27199999999998
1809,CA-2016-164938,2016-02-11,2016-02-13,First Class,PB-19210,Corporate,74133,TEC-PH-10004897,69.93,7,0.0,0.6992999999999991
1810,CA-2016-165484,2016-10-23,2016-10-29,Standard Class,HK-14890,Corporate,60610,FUR-FU-10001196,16.156,7,0.6,-12.116999999999999
1811,CA-2016-165484,2016-10-23,2016-10-29,Standard Class,HK-14890,Corporate,60610,OFF-PA-10000595,54.816,3,0.2,17.815199999999997
1812,CA-2014-132612,2014-06-09,2014-06-11,Second Class,FO-14305,Consumer,22801,FUR-TA-10004534,1441.3,7,0.0,245.0209999999999
1813,US-2017-161193,2017-11-20,2017-11-26,Standard Class,BT-11680,Consumer,43055,FUR-FU-10001861,77.6,5,0.2,28.129999999999995
1814,US-2017-161193,2017-11-20,2017-11-26,Standard Class,BT-11680,Consumer,43055,FUR-FU-10000206,4.656000000000001,2,0.2,1.5713999999999997
1815,CA-2015-131597,2015-09-14,2015-09-18,Standard Class,SP-20620,Corporate,90045,FUR-TA-10002607,170.13600000000002,3,0.2,-8.506799999999991
1816,CA-2015-164833,2015-06-04,2015-06-04,Same Day,LL-16840,Consumer,98105,OFF-LA-10000443,7.38,2,0.0,3.4686
1817,CA-2015-164833,2015-06-04,2015-06-04,Same Day,LL-16840,Consumer,98105,OFF-AR-10004685,9.26,2,0.0,3.0557999999999996
1818,CA-2015-125423,2015-12-13,2015-12-15,Second Class,MC-17575,Consumer,90036,OFF-LA-10001771,9.96,2,0.0,4.5816
1819,US-2014-130379,2014-05-25,2014-05-29,Standard Class,JL-15235,Consumer,60623,OFF-AP-10001394,75.59999999999998,2,0.8,-166.32000000000005
1820,US-2014-130379,2014-05-25,2014-05-29,Standard Class,JL-15235,Consumer,60623,FUR-FU-10002553,29.32,2,0.6,-24.188999999999993
1821,CA-2016-168956,2016-02-16,2016-02-20,Standard Class,EA-14035,Corporate,60623,OFF-AP-10004233,92.06399999999998,6,0.8,-225.55680000000007
1822,CA-2016-168956,2016-02-16,2016-02-20,Standard Class,EA-14035,Corporate,60623,OFF-FA-10000304,6.976000000000001,4,0.2,1.8312000000000004
1823,CA-2016-168956,2016-02-16,2016-02-20,Standard Class,EA-14035,Corporate,60623,FUR-CH-10004754,62.958,3,0.3,-2.6982
1824,CA-2016-168956,2016-02-16,2016-02-20,Standard Class,EA-14035,Corporate,60623,OFF-PA-10000809,5.184000000000001,1,0.2,1.8144
1825,CA-2016-167507,2016-12-22,2016-12-28,Standard Class,SA-20830,Consumer,97756,OFF-BI-10003694,31.32,10,0.7,-25.05599999999999
1826,CA-2016-167507,2016-12-22,2016-12-28,Standard Class,SA-20830,Consumer,97756,FUR-FU-10001935,11.840000000000002,4,0.2,3.108000000000001
1827,CA-2016-167507,2016-12-22,2016-12-28,Standard Class,SA-20830,Consumer,97756,FUR-FU-10002878,22.784000000000002,1,0.2,4.841600000000001
1828,CA-2016-109344,2016-02-08,2016-02-11,Second Class,CH-12070,Home Office,27604,TEC-PH-10002624,1127.976,3,0.2,126.8972999999998
1829,US-2015-140851,2015-07-13,2015-07-15,Second Class,ND-18460,Corporate,31204,OFF-PA-10000019,38.88,6,0.0,18.6624
1830,CA-2014-103373,2014-05-18,2014-05-24,Standard Class,BS-11755,Consumer,44105,TEC-PH-10002885,779.796,2,0.4,-168.95579999999995
1831,CA-2017-145884,2017-10-21,2017-10-21,Same Day,SL-20155,Home Office,74403,TEC-PH-10000895,1439.92,8,0.0,374.3792000000001
1832,CA-2017-145884,2017-10-21,2017-10-21,Same Day,SL-20155,Home Office,74403,FUR-TA-10002356,262.11,1,0.0,62.90639999999999
1833,CA-2015-131422,2015-11-05,2015-11-09,Standard Class,GB-14530,Corporate,28110,FUR-CH-10001270,207.0,3,0.2,25.87499999999997
1834,CA-2017-162691,2017-08-01,2017-08-07,Standard Class,AS-10045,Corporate,78745,TEC-MA-10000488,1439.982,3,0.4,-263.99670000000026
1835,CA-2017-162691,2017-08-01,2017-08-07,Standard Class,AS-10045,Corporate,78745,OFF-PA-10003729,36.28800000000001,7,0.2,12.700800000000001
1836,CA-2014-141278,2014-06-21,2014-06-24,First Class,RM-19375,Consumer,6450,OFF-AR-10003056,21.400000000000002,5,0.0,6.205999999999998
1837,CA-2017-122693,2017-02-19,2017-02-21,Second Class,NH-18610,Corporate,30076,OFF-AP-10002518,1245.86,7,0.0,361.2993999999999
1838,CA-2014-117345,2014-08-01,2014-08-05,Standard Class,BF-10975,Corporate,28205,OFF-LA-10000240,17.544,3,0.2,5.921099999999998
1839,CA-2014-117345,2014-08-01,2014-08-05,Standard Class,BF-10975,Corporate,28205,FUR-FU-10000629,44.128,4,0.2,12.135200000000001
1840,CA-2014-117345,2014-08-01,2014-08-05,Standard Class,BF-10975,Corporate,28205,OFF-AP-10001005,62.92000000000001,1,0.2,10.224499999999994
1841,CA-2014-117345,2014-08-01,2014-08-05,Standard Class,BF-10975,Corporate,28205,OFF-PA-10002377,78.304,2,0.2,29.363999999999997
1842,CA-2016-157763,2016-07-18,2016-07-23,Standard Class,KH-16330,Corporate,42104,FUR-CH-10000988,140.81,1,0.0,39.4268
1843,CA-2015-135391,2015-02-09,2015-02-11,Second Class,FA-14230,Corporate,78207,OFF-LA-10001074,40.096000000000004,4,0.2,13.532399999999996
1844,CA-2015-135391,2015-02-09,2015-02-11,Second Class,FA-14230,Corporate,78207,FUR-FU-10001986,40.784,2,0.6,-30.588
1845,US-2017-113852,2017-07-29,2017-08-02,Standard Class,GW-14605,Consumer,98115,TEC-AC-10003027,90.57000000000001,3,0.0,11.774100000000004
1846,US-2017-158512,2017-01-12,2017-01-17,Second Class,DA-13450,Home Office,20016,OFF-PA-10001804,40.08,6,0.0,19.2384
1847,US-2017-158512,2017-01-12,2017-01-17,Second Class,DA-13450,Home Office,20016,FUR-FU-10004973,37.68,2,0.0,15.825600000000001
1848,CA-2017-128370,2017-09-10,2017-09-10,Same Day,FH-14275,Corporate,90004,FUR-CH-10002602,362.352,3,0.2,27.176400000000015
1849,CA-2017-128370,2017-09-10,2017-09-10,Same Day,FH-14275,Corporate,90004,OFF-BI-10004140,7.184000000000001,2,0.2,2.244999999999999
1850,CA-2015-160472,2015-07-20,2015-07-25,Second Class,RK-19300,Consumer,46614,OFF-ST-10000464,34.76,1,0.0,9.732800000000001
1851,CA-2015-160472,2015-07-20,2015-07-25,Second Class,RK-19300,Consumer,46614,TEC-AC-10002253,831.2,5,0.0,124.68000000000004
1852,CA-2015-160472,2015-07-20,2015-07-25,Second Class,RK-19300,Consumer,46614,OFF-PA-10000528,26.400000000000002,5,0.0,11.879999999999999
1853,CA-2015-160472,2015-07-20,2015-07-25,Second Class,RK-19300,Consumer,46614,OFF-EN-10000483,106.75,7,0.0,49.10499999999999
1854,CA-2015-160472,2015-07-20,2015-07-25,Second Class,RK-19300,Consumer,46614,OFF-PA-10003129,97.82,2,0.0,45.97539999999999
1855,CA-2015-160472,2015-07-20,2015-07-25,Second Class,RK-19300,Consumer,46614,OFF-ST-10003442,141.4,5,0.0,38.178
1856,CA-2014-114643,2014-06-13,2014-06-17,Standard Class,FM-14215,Corporate,90032,OFF-AR-10003631,14.52,3,0.0,4.7916
1857,US-2017-158218,2017-05-12,2017-05-15,Second Class,AC-10420,Corporate,77041,OFF-ST-10000563,127.92000000000002,5,0.2,-15.990000000000002
1858,US-2017-158218,2017-05-12,2017-05-15,Second Class,AC-10420,Corporate,77041,OFF-BI-10002133,34.23999999999999,4,0.8,-53.07200000000002
1859,CA-2015-121608,2015-09-03,2015-09-05,First Class,JB-15400,Corporate,6010,OFF-AP-10002311,137.62,2,0.0,60.552800000000005
1860,CA-2015-121608,2015-09-03,2015-09-05,First Class,JB-15400,Corporate,6010,TEC-PH-10004959,100.49,1,0.0,25.122500000000002
1861,US-2017-121251,2017-03-26,2017-03-27,First Class,GM-14440,Consumer,10009,FUR-BO-10001918,257.568,2,0.2,-28.976400000000012
1862,US-2017-121251,2017-03-26,2017-03-27,First Class,GM-14440,Consumer,10009,TEC-PH-10004896,119.96,4,0.0,33.588800000000006
1863,CA-2014-151078,2014-11-12,2014-11-12,Same Day,RF-19840,Consumer,78207,OFF-ST-10001328,49.632000000000005,4,0.2,4.9632000000000005
1864,US-2016-100839,2016-10-13,2016-10-17,Standard Class,NC-18625,Corporate,80013,FUR-TA-10004575,727.45,5,0.5,-465.5680000000001
1865,US-2016-100839,2016-10-13,2016-10-17,Standard Class,NC-18625,Corporate,80013,FUR-FU-10001617,24.96,3,0.2,4.3679999999999986
1866,US-2017-116659,2017-11-12,2017-11-12,Same Day,NG-18355,Corporate,43055,TEC-PH-10002824,370.782,3,0.4,-92.69550000000004
1867,CA-2017-118857,2017-04-15,2017-04-18,First Class,AH-10075,Corporate,89015,FUR-FU-10004460,196.45,5,0.0,70.72199999999998
1868,CA-2015-127110,2015-06-25,2015-07-01,Standard Class,CH-12070,Home Office,19143,OFF-PA-10003309,31.104000000000006,6,0.2,10.8864
1869,CA-2015-127110,2015-06-25,2015-07-01,Standard Class,CH-12070,Home Office,19143,OFF-ST-10002554,78.256,2,0.2,-17.607599999999998
1870,CA-2016-148201,2016-08-26,2016-08-29,Second Class,CC-12145,Consumer,98103,OFF-PA-10000019,6.48,1,0.0,3.1104000000000003
1871,CA-2014-116932,2014-07-21,2014-07-25,Standard Class,ME-18010,Corporate,94122,OFF-AR-10002067,99.2,5,0.0,25.792
1872,CA-2014-116932,2014-07-21,2014-07-25,Standard Class,ME-18010,Corporate,94122,FUR-CH-10001215,801.5680000000001,2,0.2,50.097999999999985
1873,CA-2014-116932,2014-07-21,2014-07-25,Standard Class,ME-18010,Corporate,94122,FUR-TA-10004175,272.848,1,0.2,27.284800000000004
1874,CA-2017-142888,2017-11-21,2017-11-25,Standard Class,BP-11230,Consumer,99207,FUR-TA-10004767,70.98,1,0.0,20.584199999999996
1875,CA-2014-147914,2014-06-04,2014-06-09,Standard Class,MP-17470,Home Office,43229,OFF-PA-10001685,16.224,2,0.2,5.881200000000001
1876,US-2016-112977,2016-03-10,2016-03-16,Standard Class,CJ-12010,Consumer,11561,FUR-BO-10003272,176.784,1,0.2,-22.098000000000013
1877,CA-2017-112039,2017-03-25,2017-03-29,Standard Class,JC-15775,Consumer,78207,TEC-PH-10000984,470.3760000000001,3,0.2,47.037600000000026
1878,CA-2017-118885,2017-12-29,2018-01-02,Standard Class,JG-15160,Consumer,90049,FUR-CH-10002880,393.568,4,0.2,-44.276400000000024
1879,CA-2017-118885,2017-12-29,2018-01-02,Standard Class,JG-15160,Consumer,90049,TEC-PH-10002563,302.376,3,0.2,22.678200000000018
1880,US-2017-166611,2017-03-28,2017-04-02,Standard Class,CK-12760,Corporate,32216,OFF-BI-10001191,68.74200000000002,9,0.7,-48.119399999999985
1881,CA-2015-109512,2015-03-05,2015-03-05,Same Day,LF-17185,Consumer,10011,OFF-EN-10002621,29.339999999999996,3,0.0,14.669999999999998
1882,CA-2015-109512,2015-03-05,2015-03-05,Same Day,LF-17185,Consumer,10011,FUR-CH-10001146,383.607,7,0.1,63.93449999999997
1883,CA-2015-109512,2015-03-05,2015-03-05,Same Day,LF-17185,Consumer,10011,OFF-ST-10000689,563.4,4,0.0,67.608
1884,CA-2016-118570,2016-11-13,2016-11-17,Standard Class,CC-12430,Home Office,19143,OFF-PA-10001289,217.05599999999998,7,0.2,78.6828
1885,CA-2017-154718,2017-01-19,2017-01-23,Second Class,DL-12865,Consumer,76248,OFF-LA-10003714,6.0,2,0.2,2.0999999999999996
1886,CA-2016-147578,2016-04-22,2016-04-26,Second Class,PG-18895,Consumer,94122,FUR-FU-10001889,31.56,3,0.0,10.4148
1887,CA-2014-140165,2014-05-13,2014-05-15,First Class,EH-14005,Home Office,33012,OFF-FA-10002815,7.104000000000001,2,0.2,2.3976
1888,CA-2014-140165,2014-05-13,2014-05-15,First Class,EH-14005,Home Office,33012,OFF-BI-10004519,398.35200000000003,8,0.7,-331.9599999999999
1889,CA-2014-142587,2014-10-21,2014-10-22,First Class,TB-21520,Consumer,45014,OFF-AP-10004708,121.79200000000002,4,0.2,13.701599999999988
1890,CA-2014-142587,2014-10-21,2014-10-22,First Class,TB-21520,Consumer,45014,FUR-TA-10000617,409.59000000000003,3,0.4,-122.87700000000004
1891,CA-2014-157623,2014-03-14,2014-03-18,Standard Class,DK-13225,Corporate,92646,OFF-PA-10001204,10.56,2,0.0,4.752
1892,CA-2014-157623,2014-03-14,2014-03-18,Standard Class,DK-13225,Corporate,92646,OFF-AR-10003723,3.38,1,0.0,1.2506
1893,CA-2017-145310,2017-12-22,2017-12-24,Second Class,JP-15520,Consumer,32127,OFF-EN-10002621,7.824,1,0.2,2.9339999999999997
1894,CA-2016-100083,2016-11-24,2016-11-29,Standard Class,CD-11980,Consumer,97504,OFF-PA-10000241,24.784000000000002,1,0.2,7.744999999999998
1895,US-2017-108063,2017-12-02,2017-12-05,First Class,AS-10090,Consumer,22901,OFF-AR-10001446,34.650000000000006,3,0.0,10.395
1896,CA-2015-109197,2015-12-31,2016-01-04,Standard Class,JO-15280,Consumer,59801,OFF-BI-10004632,487.98400000000004,2,0.2,152.49499999999998
1897,CA-2017-141789,2017-10-03,2017-10-06,First Class,AC-10450,Consumer,55407,OFF-BI-10001359,1793.98,2,0.0,843.1705999999999
1898,CA-2014-169775,2014-08-29,2014-09-02,Second Class,RA-19945,Consumer,33178,OFF-EN-10001749,29.808,2,0.2,10.805399999999997
1899,CA-2014-169775,2014-08-29,2014-09-02,Second Class,RA-19945,Consumer,33178,OFF-BI-10004390,505.1760000000001,4,0.7,-336.7839999999999
1900,CA-2014-169775,2014-08-29,2014-09-02,Second Class,RA-19945,Consumer,33178,FUR-TA-10001857,174.0585,3,0.45,-110.76450000000001
1901,CA-2016-140543,2016-06-29,2016-07-03,Second Class,Co-12640,Consumer,29501,OFF-ST-10000563,191.88,6,0.0,19.188000000000002
1902,CA-2016-151141,2016-08-20,2016-08-23,First Class,DW-13480,Home Office,48205,TEC-PH-10004924,14.78,2,0.0,3.9906000000000006
1903,CA-2017-167094,2017-10-21,2017-10-22,First Class,DK-12835,Corporate,97477,OFF-PA-10003953,5.184000000000001,1,0.2,1.8144
1904,CA-2017-167094,2017-10-21,2017-10-22,First Class,DK-12835,Corporate,97477,FUR-CH-10000155,478.48,2,0.2,47.84800000000001
1905,CA-2017-167094,2017-10-21,2017-10-22,First Class,DK-12835,Corporate,97477,TEC-AC-10003116,28.400000000000002,2,0.2,6.744999999999998
1906,CA-2017-154410,2017-10-21,2017-10-24,First Class,MD-17860,Corporate,46203,OFF-ST-10002743,909.12,8,0.0,9.091199999999958
1907,US-2016-150567,2016-05-17,2016-05-21,Standard Class,RP-19855,Corporate,32712,OFF-BI-10001757,2.9520000000000004,2,0.7,-2.1648000000000005
1908,US-2016-150567,2016-05-17,2016-05-21,Standard Class,RP-19855,Corporate,32712,OFF-BI-10000069,27.018000000000008,6,0.7,-21.61440000000001
1909,CA-2015-157959,2015-02-03,2015-02-04,First Class,RW-19540,Corporate,90008,FUR-FU-10004093,136.92,4,0.0,41.07599999999999
1910,CA-2017-105886,2017-12-18,2017-12-23,Standard Class,DB-13660,Consumer,11572,FUR-FU-10001037,18.96,2,0.0,8.532
1911,CA-2016-105963,2016-11-15,2016-11-22,Standard Class,SC-20770,Corporate,90008,TEC-AC-10003832,99.39000000000001,3,0.0,40.749900000000004
1912,CA-2017-121503,2017-07-03,2017-07-06,Second Class,FH-14275,Corporate,77041,OFF-PA-10001878,273.896,7,0.2,92.43989999999998
1913,CA-2017-121503,2017-07-03,2017-07-06,Second Class,FH-14275,Corporate,77041,TEC-MA-10003674,597.1320000000001,3,0.4,49.76099999999997
1914,CA-2014-103366,2014-01-15,2014-01-17,First Class,EH-13990,Consumer,30076,TEC-AC-10003628,149.95,5,0.0,65.97800000000001
1915,CA-2017-124597,2017-04-30,2017-05-05,Standard Class,AS-10630,Home Office,33437,OFF-LA-10003190,4.608,2,0.2,1.6704
1916,CA-2017-124597,2017-04-30,2017-05-05,Standard Class,AS-10630,Home Office,33437,OFF-AR-10002280,15.528,3,0.2,4.852499999999999
1917,CA-2017-124597,2017-04-30,2017-05-05,Standard Class,AS-10630,Home Office,33437,OFF-LA-10001569,11.952000000000002,3,0.2,3.8843999999999994
1918,CA-2015-105634,2015-11-08,2015-11-14,Standard Class,HA-14905,Consumer,2038,OFF-AR-10001573,11.65,5,0.0,3.378499999999999
1919,CA-2015-123673,2015-10-30,2015-11-01,Second Class,CH-12070,Home Office,48227,TEC-PH-10001809,299.9,2,0.0,74.975
1920,US-2017-111423,2017-08-17,2017-08-19,First Class,EH-13765,Corporate,13601,OFF-BI-10003091,895.92,5,0.2,302.37299999999993
1921,US-2017-111423,2017-08-17,2017-08-19,First Class,EH-13765,Corporate,13601,FUR-CH-10003981,462.564,2,0.1,97.65239999999994
1922,CA-2015-125178,2015-10-03,2015-10-09,Standard Class,MZ-17515,Corporate,19601,OFF-ST-10002562,15.008000000000003,2,0.2,1.5008
1923,CA-2016-156685,2016-07-08,2016-07-10,Second Class,SC-20230,Corporate,76017,TEC-PH-10004345,863.6400000000001,9,0.2,107.95499999999998
1924,CA-2016-156685,2016-07-08,2016-07-10,Second Class,SC-20230,Corporate,76017,OFF-AR-10000588,47.616,3,0.2,3.571200000000001
1925,CA-2017-126865,2017-12-05,2017-12-07,Second Class,NP-18325,Consumer,92024,OFF-PA-10003039,92.94,3,0.0,41.82299999999999
1926,CA-2017-102834,2017-03-09,2017-03-13,Standard Class,LW-16990,Corporate,94110,TEC-AC-10001908,199.98,2,0.0,69.993
1927,US-2016-139710,2016-06-09,2016-06-15,Standard Class,GM-14680,Consumer,90045,TEC-PH-10001198,177.48000000000002,3,0.2,19.966499999999982
1928,CA-2017-121538,2017-11-28,2017-12-01,First Class,RH-19495,Consumer,80219,OFF-PA-10004071,88.768,2,0.2,31.068799999999996
1929,US-2017-101539,2017-03-16,2017-03-18,Second Class,VM-21685,Home Office,98105,OFF-PA-10001972,6.48,1,0.0,3.1104000000000003
1930,US-2017-101539,2017-03-16,2017-03-18,Second Class,VM-21685,Home Office,98105,OFF-ST-10004180,46.51,1,0.0,1.8603999999999985
1931,US-2017-101539,2017-03-16,2017-03-18,Second Class,VM-21685,Home Office,98105,TEC-PH-10004165,659.9760000000001,3,0.2,49.49819999999997
1932,CA-2016-152121,2016-11-27,2016-11-29,Second Class,CC-12670,Consumer,85254,TEC-PH-10002483,271.992,1,0.2,23.799300000000002
1933,CA-2017-161200,2017-08-06,2017-08-10,Second Class,SV-20365,Consumer,70506,FUR-BO-10000468,145.74,3,0.0,23.31840000000001
1934,CA-2017-161200,2017-08-06,2017-08-10,Second Class,SV-20365,Consumer,70506,FUR-FU-10001706,15.4,5,0.0,7.3919999999999995
1935,CA-2017-101245,2017-11-27,2017-12-03,Standard Class,LW-16990,Corporate,94109,OFF-PA-10003129,244.54999999999998,5,0.0,114.93849999999998
1936,CA-2017-101245,2017-11-27,2017-12-03,Standard Class,LW-16990,Corporate,94109,TEC-AC-10001284,166.16,8,0.0,59.8176
1937,CA-2015-141768,2015-05-25,2015-05-27,Second Class,NP-18685,Home Office,94109,FUR-FU-10002268,14.73,3,0.0,4.860899999999999
1938,CA-2016-112109,2016-07-08,2016-07-12,Standard Class,JE-15715,Consumer,80020,OFF-BI-10002082,19.968000000000004,2,0.7,-13.311999999999998
1939,CA-2016-112109,2016-07-08,2016-07-12,Standard Class,JE-15715,Consumer,80020,OFF-ST-10001505,33.48800000000001,7,0.2,-1.2558000000000051
1940,CA-2016-112109,2016-07-08,2016-07-12,Standard Class,JE-15715,Consumer,80020,OFF-BI-10001634,8.736000000000002,4,0.7,-6.1152
1941,CA-2016-112109,2016-07-08,2016-07-12,Standard Class,JE-15715,Consumer,80020,FUR-CH-10004287,662.88,3,0.2,74.57399999999996
1942,CA-2017-144064,2017-08-29,2017-09-01,First Class,CP-12085,Corporate,62301,OFF-LA-10004544,47.36000000000001,4,0.2,17.759999999999998
1943,CA-2017-144064,2017-08-29,2017-09-01,First Class,CP-12085,Corporate,62301,OFF-ST-10004507,27.439999999999998,2,0.2,2.401
1944,CA-2017-144064,2017-08-29,2017-09-01,First Class,CP-12085,Corporate,62301,OFF-BI-10002012,3.2399999999999993,9,0.8,-5.184000000000001
1945,CA-2016-108581,2016-06-20,2016-06-26,Standard Class,EA-14035,Corporate,75007,TEC-AC-10001109,95.968,4,0.2,26.3912
1946,CA-2016-108581,2016-06-20,2016-06-26,Standard Class,EA-14035,Corporate,75007,OFF-PA-10000809,10.368000000000002,2,0.2,3.6288
1947,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,AC-10615,Corporate,10009,OFF-AR-10000658,23.1,2,0.0,6.468
1948,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,AC-10615,Corporate,10009,FUR-FU-10001196,11.54,2,0.0,3.4619999999999997
1949,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,AC-10615,Corporate,10009,FUR-TA-10001889,254.52599999999998,1,0.4,-93.3262
1950,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,AC-10615,Corporate,10009,OFF-AP-10000358,12.98,1,0.0,3.764199999999999
1951,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,AC-10615,Corporate,10009,OFF-BI-10004970,26.432000000000002,8,0.2,8.9208
1952,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,AC-10615,Corporate,10009,TEC-PH-10003885,197.96999999999997,3,0.0,57.41129999999999
1953,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,AC-10615,Corporate,10009,OFF-LA-10001641,18.9,6,0.0,9.072
1954,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,AC-10615,Corporate,10009,FUR-CH-10003379,1282.41,5,0.1,213.735
1955,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,AC-10615,Corporate,10009,OFF-AR-10004582,4.92,3,0.0,2.2139999999999995
1956,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,AC-10615,Corporate,10009,TEC-AC-10002842,238.0,2,0.0,38.08000000000001
1957,CA-2017-157987,2017-09-02,2017-09-06,Standard Class,AC-10615,Corporate,10009,TEC-AC-10000109,167.97,3,0.0,40.31280000000001
